년도,도로종류,도로종류코드,지점번호,호선명,호선코드,상/하행,상/하행코드,시간대,시간대코드,지역,지역코드,구간명,1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종,전차종합계
2024,고속국도,1,00137-1,경부고속도로,1,상행,1,10시~11시,10,경기 성남 분당 삼평동,3102374,판교JCT → 금토JCT,2728,480,227,67,28,26,5,0,0,0,0,0,3561
2024,고속국도,1,00137-1,경부고속도로,1,하행,2,10시~11시,10,경기 성남 분당 삼평동,3102374,금토JCT → 판교JCT,3670,486,228,28,17,37,4,6,0,0,0,0,4476
2024,고속국도,1,00137-1,경부고속도로,1,상행,1,11시~12시,11,경기 성남 분당 삼평동,3102374,판교JCT → 금토JCT,1976,472,185,60,26,9,3,0,0,0,0,0,2731
2024,고속국도,1,00137-1,경부고속도로,1,하행,2,11시~12시,11,경기 성남 분당 삼평동,3102374,금토JCT → 판교JCT,3109,451,271,38,35,58,2,4,0,1,0,0,3969
2024,고속국도,1,00137-1,경부고속도로,1,상행,1,12시~13시,12,경기 성남 분당 삼평동,3102374,판교JCT → 금토JCT,2911,462,228,64,45,14,3,0,0,3,0,1,3731
2024,고속국도,1,00137-1,경부고속도로,1,하행,2,12시~13시,12,경기 성남 분당 삼평동,3102374,금토JCT → 판교JCT,2960,407,327,53,56,39,8,4,0,2,0,1,3857
2024,고속국도,1,00137-1,경부고속도로,1,상행,1,13시~14시,13,경기 성남 분당 삼평동,3102374,판교JCT → 금토JCT,2703,469,187,49,14,8,2,0,0,0,0,2,3434
2024,고속국도,1,00137-1,경부고속도로,1,하행,2,13시~14시,13,경기 성남 분당 삼평동,3102374,금토JCT → 판교JCT,2960,424,279,36,30,49,0,3,0,0,0,0,3781
2024,고속국도,1,00137-1,경부고속도로,1,상행,1,14시~15시,14,경기 성남 분당 삼평동,3102374,판교JCT → 금토JCT,3041,472,270,46,18,11,3,0,0,0,0,0,3861
2024,고속국도,1,00137-1,경부고속도로,1,하행,2,14시~15시,14,경기 성남 분당 삼평동,3102374,금토JCT → 판교JCT,3225,419,248,34,36,54,0,2,0,1,0,0,4019
2024,고속국도,1,00137-1,경부고속도로,1,상행,1,15시~16시,15,경기 성남 분당 삼평동,3102374,판교JCT → 금토JCT,2986,470,214,40,14,8,2,0,0,0,0,0,3734
2024,고속국도,1,00137-1,경부고속도로,1,하행,2,15시~16시,15,경기 성남 분당 삼평동,3102374,금토JCT → 판교JCT,3622,474,271,41,26,38,0,1,0,0,0,0,4473
2024,고속국도,1,00137-1,경부고속도로,1,상행,1,16시~17시,16,경기 성남 분당 삼평동,3102374,판교JCT → 금토JCT,3429,481,213,20,14,3,0,0,0,0,0,0,4160
2024,고속국도,1,00137-1,경부고속도로,1,하행,2,16시~17시,16,경기 성남 분당 삼평동,3102374,금토JCT → 판교JCT,3458,470,232,26,19,13,1,2,0,0,0,0,4221
2024,고속국도,1,00135,경부고속도로,1,상행,1,01시~02시,01,경기 화성 동탄면,3124044,기흥IC → 수원신갈IC,668,20,191,199,119,41,33,0,0,37,1,7,1316
2024,고속국도,1,00135,경부고속도로,1,하행,2,01시~02시,01,경기 화성 동탄면,3124044,수원신갈IC → 기흥IC,654,12,163,159,142,60,19,1,0,58,0,5,1273
2024,고속국도,1,00135,경부고속도로,1,상행,1,02시~03시,02,경기 화성 동탄면,3124044,기흥IC → 수원신갈IC,447,8,169,222,171,42,41,0,0,49,0,5,1154
2024,고속국도,1,00135,경부고속도로,1,하행,2,02시~03시,02,경기 화성 동탄면,3124044,수원신갈IC → 기흥IC,490,1,130,154,143,51,13,0,0,28,0,0,1010
2024,고속국도,1,00135,경부고속도로,1,상행,1,03시~04시,03,경기 화성 동탄면,3124044,기흥IC → 수원신갈IC,507,11,186,194,188,80,68,0,0,28,0,14,1276
2024,고속국도,1,00135,경부고속도로,1,하행,2,03시~04시,03,경기 화성 동탄면,3124044,수원신갈IC → 기흥IC,431,15,241,185,114,35,33,0,0,29,0,0,1083
2024,고속국도,1,00135,경부고속도로,1,상행,1,04시~05시,04,경기 화성 동탄면,3124044,기흥IC → 수원신갈IC,818,19,202,279,266,95,126,0,0,45,0,11,1861
2024,고속국도,1,00135,경부고속도로,1,하행,2,04시~05시,04,경기 화성 동탄면,3124044,수원신갈IC → 기흥IC,1009,32,423,268,118,56,71,0,0,28,0,4,2009
2024,고속국도,1,00135,경부고속도로,1,상행,1,05시~06시,05,경기 화성 동탄면,3124044,기흥IC → 수원신갈IC,2192,70,477,374,317,103,138,0,0,45,0,11,3727
2024,고속국도,1,00135,경부고속도로,1,하행,2,05시~06시,05,경기 화성 동탄면,3124044,수원신갈IC → 기흥IC,2899,67,758,406,212,91,42,0,0,29,0,8,4512
2024,고속국도,1,00135,경부고속도로,1,상행,1,06시~07시,06,경기 화성 동탄면,3124044,기흥IC → 수원신갈IC,3967,192,641,355,201,81,66,0,0,31,1,8,5543
2024,고속국도,1,00135,경부고속도로,1,하행,2,06시~07시,06,경기 화성 동탄면,3124044,수원신갈IC → 기흥IC,5303,340,1030,328,177,47,54,0,0,47,0,9,7335
2024,고속국도,1,00135,경부고속도로,1,상행,1,07시~08시,07,경기 화성 동탄면,3124044,기흥IC → 수원신갈IC,4592,325,543,217,141,42,42,0,0,28,1,8,5939
2024,고속국도,1,00135,경부고속도로,1,하행,2,07시~08시,07,경기 화성 동탄면,3124044,수원신갈IC → 기흥IC,5444,672,691,212,111,38,29,1,0,25,0,7,7230
2024,고속국도,1,00135,경부고속도로,1,상행,1,08시~09시,08,경기 화성 동탄면,3124044,기흥IC → 수원신갈IC,4580,320,457,187,137,56,30,0,0,33,0,14,5814
2024,고속국도,1,00133-1,경부고속도로,1,하행,2,13시~14시,13,경기 용인 동천동,3119059,남사진위IC → 오산IC,3967,199,534,149,71,19,15,2,0,10,0,2,4968
2024,고속국도,1,00133-1,경부고속도로,1,상행,1,14시~15시,14,경기 용인 동천동,3119059,오산IC → 남사진위IC,4109,209,578,149,83,21,14,1,0,8,0,1,5173
2024,고속국도,1,00133-1,경부고속도로,1,하행,2,14시~15시,14,경기 용인 동천동,3119059,남사진위IC → 오산IC,3995,192,517,151,73,21,15,2,0,11,0,2,4979
2024,고속국도,1,00133-1,경부고속도로,1,상행,1,15시~16시,15,경기 용인 동천동,3119059,오산IC → 남사진위IC,4096,222,538,122,71,16,11,1,0,7,0,1,5085
2024,고속국도,1,00133-1,경부고속도로,1,하행,2,15시~16시,15,경기 용인 동천동,3119059,남사진위IC → 오산IC,4090,199,485,144,66,16,12,2,0,10,0,2,5026
2024,고속국도,1,00133-1,경부고속도로,1,상행,1,16시~17시,16,경기 용인 동천동,3119059,오산IC → 남사진위IC,4390,249,519,103,55,14,9,2,0,6,0,1,5348
2024,고속국도,1,00133-1,경부고속도로,1,하행,2,16시~17시,16,경기 용인 동천동,3119059,남사진위IC → 오산IC,4184,207,436,121,56,13,10,2,0,9,0,2,5040
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,01시~02시,01,경기 안성 원곡면,3122038,안성IC → 안성JCT,605,16,90,74,209,19,46,0,0,62,3,2,1126
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,01시~02시,01,경기 안성 원곡면,3122038,안성JCT → 안성IC,542,15,148,117,236,10,41,0,0,90,1,3,1203
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,02시~03시,02,경기 안성 원곡면,3122038,안성IC → 안성JCT,419,15,95,102,221,17,48,1,0,58,1,2,979
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,02시~03시,02,경기 안성 원곡면,3122038,안성JCT → 안성IC,390,11,142,105,195,13,36,1,0,50,1,0,944
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,03시~04시,03,경기 안성 원곡면,3122038,안성IC → 안성JCT,361,25,92,153,251,27,74,0,0,69,1,4,1057
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,03시~04시,03,경기 안성 원곡면,3122038,안성JCT → 안성IC,375,9,152,114,191,14,49,1,0,45,1,0,951
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,04시~05시,04,경기 안성 원곡면,3122038,안성IC → 안성JCT,481,37,163,193,328,52,120,2,0,97,3,6,1482
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,04시~05시,04,경기 안성 원곡면,3122038,안성JCT → 안성IC,725,23,238,156,235,31,69,1,0,58,1,1,1538
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,05시~06시,05,경기 안성 원곡면,3122038,안성IC → 안성JCT,1303,53,296,277,403,56,168,1,0,133,2,14,2706
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,05시~06시,05,경기 안성 원곡면,3122038,안성JCT → 안성IC,1885,20,545,284,216,39,69,0,0,63,0,4,3125
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,06시~07시,06,경기 안성 원곡면,3122038,안성IC → 안성JCT,2112,150,478,233,395,63,154,0,0,115,6,37,3743
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,06시~07시,06,경기 안성 원곡면,3122038,안성JCT → 안성IC,3546,95,766,359,203,58,53,1,0,45,0,10,5136
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,07시~08시,07,경기 안성 원곡면,3122038,안성IC → 안성JCT,2917,158,460,165,334,78,129,2,0,93,1,50,4387
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,07시~08시,07,경기 안성 원곡면,3122038,안성JCT → 안성IC,4319,291,614,195,195,44,43,1,0,34,5,8,5749
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,08시~09시,08,경기 안성 원곡면,3122038,안성IC → 안성JCT,3424,207,417,169,354,81,67,1,1,92,6,35,4854
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,08시~09시,08,경기 안성 원곡면,3122038,안성JCT → 안성IC,5087,454,522,227,158,65,58,0,0,60,1,1,6633
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,09시~10시,09,경기 안성 원곡면,3122038,안성IC → 안성JCT,3449,332,526,231,380,86,78,3,1,91,3,26,5206
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,09시~10시,09,경기 안성 원곡면,3122038,안성JCT → 안성IC,5355,368,560,238,329,78,115,0,0,83,0,8,7134
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,10시~11시,10,경기 안성 원곡면,3122038,안성IC → 안성JCT,3467,280,625,262,315,80,111,3,0,61,6,24,5234
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,10시~11시,10,경기 안성 원곡면,3122038,안성JCT → 안성IC,5014,299,675,235,404,102,143,1,0,73,1,43,6990
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,11시~12시,11,경기 안성 원곡면,3122038,안성IC → 안성JCT,3596,211,678,254,378,93,88,2,0,67,6,30,5403
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,11시~12시,11,경기 안성 원곡면,3122038,안성JCT → 안성IC,4635,243,589,223,296,77,94,1,0,60,0,30,6248
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,12시~13시,12,경기 안성 원곡면,3122038,안성IC → 안성JCT,3788,210,659,252,420,103,97,1,0,79,3,15,5627
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,12시~13시,12,경기 안성 원곡면,3122038,안성JCT → 안성IC,4183,259,619,265,353,80,132,0,0,89,3,41,6024
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,13시~14시,13,경기 안성 원곡면,3122038,안성IC → 안성JCT,3915,231,623,197,332,100,104,3,0,65,5,16,5591
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,13시~14시,13,경기 안성 원곡면,3122038,안성JCT → 안성IC,4448,212,651,257,301,77,133,0,0,60,5,31,6175
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,14시~15시,14,경기 안성 원곡면,3122038,안성IC → 안성JCT,4556,243,690,204,316,74,87,3,0,42,10,8,6233
2024,고속국도,1,00132-1,경부고속도로,1,하행,2,14시~15시,14,경기 안성 원곡면,3122038,안성JCT → 안성IC,3772,250,597,215,255,68,104,0,0,53,1,46,5361
2024,고속국도,1,00132-1,경부고속도로,1,상행,1,15시~16시,15,경기 안성 원곡면,3122038,안성IC → 안성JCT,4851,233,648,155,235,57,54,0,0,41,7,12,6293
2024,고속국도,1,00139,경부고속도로,1,하행,2,00시~01시,24,경기 성남 분당 분당동,3102351,양재IC → 금토JCT,2087,124,130,57,49,37,9,0,0,4,0,0,2497
2024,고속국도,1,00137,경부고속도로,1,상행,1,09시~10시,09,경기 용인 기흥 상갈동,3119253,신갈JCT → 판교JCT,4048,543,387,140,55,40,10,2,1,4,0,0,5230
2024,고속국도,1,00137,경부고속도로,1,하행,2,09시~10시,09,경기 용인 기흥 상갈동,3119253,판교JCT → 신갈JCT,4127,594,388,116,47,11,11,0,0,3,0,5,5302
2024,고속국도,1,00137,경부고속도로,1,상행,1,10시~11시,10,경기 용인 기흥 상갈동,3119253,신갈JCT → 판교JCT,3525,422,397,128,65,34,14,6,3,1,0,0,4595
2024,고속국도,1,00137,경부고속도로,1,하행,2,10시~11시,10,경기 용인 기흥 상갈동,3119253,판교JCT → 신갈JCT,4260,450,410,123,58,20,10,0,0,3,0,6,5340
2024,고속국도,1,00137,경부고속도로,1,상행,1,11시~12시,11,경기 용인 기흥 상갈동,3119253,신갈JCT → 판교JCT,3687,405,507,165,81,38,16,2,3,4,1,3,4912
2024,고속국도,1,00137,경부고속도로,1,하행,2,11시~12시,11,경기 용인 기흥 상갈동,3119253,판교JCT → 신갈JCT,3799,427,493,144,83,22,16,0,0,11,1,5,5001
2024,고속국도,1,00137,경부고속도로,1,상행,1,12시~13시,12,경기 용인 기흥 상갈동,3119253,신갈JCT → 판교JCT,4158,381,498,155,83,34,15,7,2,8,0,3,5344
2024,고속국도,1,00137,경부고속도로,1,하행,2,12시~13시,12,경기 용인 기흥 상갈동,3119253,판교JCT → 신갈JCT,3541,381,516,162,135,28,28,0,0,12,0,9,4812
2024,고속국도,1,00137,경부고속도로,1,상행,1,13시~14시,13,경기 용인 기흥 상갈동,3119253,신갈JCT → 판교JCT,4266,379,496,93,70,27,12,3,3,3,0,1,5353
2024,고속국도,1,00137,경부고속도로,1,하행,2,13시~14시,13,경기 용인 기흥 상갈동,3119253,판교JCT → 신갈JCT,3575,375,484,135,99,40,14,0,0,7,0,1,4730
2024,고속국도,1,00137,경부고속도로,1,상행,1,14시~15시,14,경기 용인 기흥 상갈동,3119253,신갈JCT → 판교JCT,4710,408,641,128,63,32,14,4,1,10,0,3,6014
2024,고속국도,1,00137,경부고속도로,1,하행,2,14시~15시,14,경기 용인 기흥 상갈동,3119253,판교JCT → 신갈JCT,4286,395,472,140,90,29,17,0,0,5,0,3,5437
2024,고속국도,1,00137,경부고속도로,1,상행,1,15시~16시,15,경기 용인 기흥 상갈동,3119253,신갈JCT → 판교JCT,4966,458,552,95,66,25,10,2,1,5,0,1,6181
2024,고속국도,1,00133,경부고속도로,1,하행,2,08시~09시,08,경기 안성 원곡면,3122038,오산IC → 안성JCT,5055,390,635,176,69,24,18,3,0,11,0,3,6384
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,01시~02시,01,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,455,0,122,74,87,9,11,1,0,11,0,0,770
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,01시~02시,01,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,487,3,198,60,55,23,7,0,0,21,0,0,854
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,02시~03시,02,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,332,12,133,87,77,22,11,2,0,15,0,0,691
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,02시~03시,02,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,310,2,185,31,74,23,10,0,0,27,0,1,663
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,03시~04시,03,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,316,1,145,81,122,33,17,4,0,25,0,0,744
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,03시~04시,03,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,341,4,256,72,62,23,6,0,0,16,0,0,780
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,04시~05시,04,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,699,13,236,109,184,67,24,7,0,34,0,0,1373
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,04시~05시,04,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,826,7,404,92,103,47,15,0,0,17,0,0,1511
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,05시~06시,05,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,2961,44,657,186,262,77,62,20,0,64,0,0,4333
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,05시~06시,05,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,3163,59,926,261,132,69,61,0,0,29,0,1,4701
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,06시~07시,06,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,4893,89,1298,353,259,93,63,35,0,88,0,0,7171
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,06시~07시,06,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,4937,203,1466,296,193,52,38,3,0,27,0,4,7219
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,07시~08시,07,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,5933,153,845,190,93,32,11,12,0,37,0,3,7309
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,07시~08시,07,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,6255,185,978,202,133,49,22,5,0,25,0,1,7855
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,08시~09시,08,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,5373,149,705,141,83,34,7,7,1,22,1,1,6524
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,08시~09시,08,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,5741,128,751,164,100,47,35,2,0,12,0,5,6985
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,09시~10시,09,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,4805,164,747,200,84,37,18,12,0,29,1,2,6099
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,09시~10시,09,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,5323,105,847,206,115,35,39,2,0,22,0,10,6704
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,10시~11시,10,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,5130,86,1037,234,144,55,18,23,0,39,0,1,6767
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,10시~11시,10,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,5041,109,1089,263,173,45,48,4,0,47,0,27,6846
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,11시~12시,11,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,4270,66,945,251,138,43,28,21,0,54,1,2,5819
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,11시~12시,11,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,4737,65,1174,273,192,64,61,1,0,61,2,31,6661
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,12시~13시,12,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,4367,59,1107,272,176,54,27,19,0,72,1,3,6157
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,12시~13시,12,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,4239,80,1000,261,182,54,41,1,0,39,2,25,5924
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,13시~14시,13,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,5149,70,1131,247,138,46,26,19,0,31,0,3,6860
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,13시~14시,13,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,4893,80,1102,228,166,63,49,4,0,41,0,4,6630
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,14시~15시,14,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,5155,81,1227,252,149,29,21,17,0,44,0,4,6979
2024,고속국도,1,10001,수도권제1순환고속도로,100,하행,2,14시~15시,14,경기 성남 분당 분당동,3102351,성남IC → 판교JCT,5690,95,1217,263,144,66,44,1,0,21,1,6,7548
2024,고속국도,1,10001,수도권제1순환고속도로,100,상행,1,15시~16시,15,경기 성남 분당 분당동,3102351,판교JCT → 성남IC,5632,94,1182,242,120,25,17,17,0,25,0,2,7356
